heading,content
now,"to two of the Phila- delphia papers, we naturally find the jumniaries in"
much,"Rreater detail, as well as being given front page prior- ity in"
both,sports
sections.,The headlines in
"""The",Inquirer'
and,"in ""The"
Sunday,"Bulletin"" read. ""Bucknell triumphs."
Temple,Yields
"Shoe""",and
"""Temple","Toppled by Burkneli Bisons"", each telling of the big setback for the vity school."
"""The",'Old Shoe' had a
new,fitting
Shoe,
A,
Big,
One,
Says,
Writer,
After,
Investigation,
Into,
Origin,
Of,
Famed,
Trophy,
Although,
nobody,
knows,
for,sure
who,the
anonymous,player
was,
who,wore the Old Shoe in the 1945 fraca-. of one thing
everybody,is sure: lit- was a big 'on.
Recent,investigation reveals that the
famou>,old
bn>gan,is a size 13 (that's right-- 13). The shoe was given by the Dental .\lumni Association of
Temple,as a
memoriam,to
the,
playerr,
of,both schools
who,
made,the
supreme,sacri- fice in
World,
War,
"II,",and the trophy n 'vcr got out of the Templar.- trophy case until this year. .Members of the association thought of the idea and .sent requests for old football shoes to both schools.
When,"I lie shoes had been assembled, Dr. yesterday"" is a quote"
from,
"""The",In- ' Gerald
D.,
Timmons.,"dean of the dentai fiuiver"", which spoke of the"
Herd,"as ' nhooj, put his hand in the pile and ""an umlerdog team which came to ; lade the decision. Tejiiple Stadium and pulverized the ^ ^ ^^^s later observed that the good Templars"". Another unique excerpt .j^^tgr 5,h,,u|d have opened one ey * from this article was that there was ""no niayl>e"" about"
Jack,Maoby's five placekicks. Not to be outdone
by,"its competi- tor. ""The"
Sunday,"Bulletin"" also had plenty to"
say.,It called the first two
B.,
U.,
touchdown,"plays ""slick varia- tions of a neat trick,"" in praising the"
Bison,
offense.,
Some,other state- ments were
"""Although",
Temple,"was the cve-of-battle favorite, the contest could hardly be called an upset, not after the"
way,the
speed-happy,Buck- nell backs went about their business. Coach
Kawal,"must have in mind that the four plague backs, Oean, Albert."
"Talmage,",and
Van,
Johnson,"will be back to haunt him in next year's meet- ing of the two clubs."" ""The Bulletin"" also referred to the"
commotion,of the
B.,
U.,"fans at the end of the fray as ""mild pugilism"". .So there"
you,"have it, a cross sec- tion of"
what,some city sportswriters thought of the
way,"that our Univers- ity procured the ""Old Shoe"" for the first"
time.,Let's
hope,they will be singing the same tune about this time next year. *or. although a bronzing process gave * a degiee of
"permaiuy,","the size 1"". hoe"
was,loo large for the walnut ase which had been prepared for it. nd the ba.-^e had to he enlarged to fit the shf>e.
When,"the renovation was complet- *d, the trophy was formally put into competition at a luncheon on Alumni (lay in"
1945.,Dr.
Wallace,"Forl)es. president of the dental association, presented the shoe to Dr."
Ralph,
E.,"Page,"
who,"represented Bucknell, and President Robert"
L.,"Johnson, Temple'.^; representative."
The,
agreement,
concerning,"the trophy is that it shall be held by the winning team or until the next g""'""' i-"
played.,In the event of a tie each school holds it six months.
But,
from,"all indications,"
Temple,will have to sweat out Bucknell's new- era of Big Football before the Shoe gets back Philadelphia way. i'ictured is Hurt
Talmage,and half the
Temple,team and if
lalmage,heard I he patter of little feel behind him a.s this was taken it was probably because lie had something they wanted.
Fourteen,
Seniors,
Climax,
Grid,
Careers,
This,
Saturday,
When,
Bisons,
Face,
Delaware,
by,
Jack,
Gamble,
Fourteen,
Bisons,
will,
head,for
their,last
roundup,
as,
far,as
college,
football,is
concerned,
when,
the,
Herd,
goes,
against,
Delaware's,
hot-,
and-cold,
running,
Blue,
Hens,
in,
Wilmington,
this,
Saturday.,*
The,"seniors are: Alex Duplicki,"
N.,
Diedolf,
Nets,
Lone,
Tally,
As,
Bunnies,
Bow,
To,
Owls,by Jim Douglas
The,Bucknell
soccer,team ^ closed their
home,
season,
against,
Temple,last
Saturday,on the short end of a 3-1 score. The Bunnies got off to a flying start ill the first quarter
when,Bob Diedolf tallied in a
mix-up,in
front,
of,the
Temple,
goal.,
The,Bisons held the 1-0 lead until late in the second quar- ter when
Temple,"began to move, scor- ing two goals in a matter of minutes The"
Owls,first goal
came,on a shot that was booted from the left side of '.he field and carried into the far right corner. Three minutes later the
Tem-,plars counted again on a shot from the .same sector of the field.
How-,"ever, this time the ball"
skimmed,"the post,"
and,
bounced,
off,
goalie,Jack Shultis into the net to give the visi- tors a 2-1 lead
The,half
ended,with the score 2-1 (Continurd on
Page,5) ttlMlltlKI 'IIIMI*f*tlM***ll<IIHItl Case
Of,The Lost Half-Point
i,
A,discrepancy of a half-point in ;
I,
Lambda,Chi's Intramural standing
j,: of last year was discovered recent- : \ ly in a routine check of the hand-
j,= hall
points.,;
:,Although the new .-core gives the \ \ I.an)bda Chi's a virtual first place
|,
I,lie
with,
Kappa,".""^igma in actual"
\,"\ points, the"
Kappa,Sigs will retain
\,\ the
Cup,a- the decision
was,not : \ challenged at the time it was an- \ :
roun?fd.,t Ir:-.1 Me>ers seems lo have at^niri-d a new friend just as he thought he was ; etting some place last
Saturda>.,The bashful
Temple,
man,
downed,Mr. Meyers after u .sub.-lantial gain.
Temple,
Frosh,
Capitalize,
On,
Yearling,
Fumbles,
To,
Trounce,
Baby,
Bisons,
14-0,by Bob Hunter
A,
rugged,
Temple,
Owl,
Freshman,s(.uad proved too
much,for the Bison Yearlings la.-t Friday night by a 14-0 margin. Bill Lane's
charges,"never did get started in their final encounter of the current season,"
which,
was,also the last gtid contest in Memorial Stadium for the current
year.,
The,win gave the Baby Bisons a 1-3-1 record for the l'.).')(i campaign.
The,
Cherry,
and,
White,
drew,first 1 lood shortly after thk<< opening kick- off.
A,Bucknell fumble on their own :?:! gave the Owlets a big break which they capitalized on in short order. It was only a couple of plays later when
Capp,put on a Iwautiful exhibition <>>f broken field running as he shook off tackier after tackier in scampering 20 yards to pay dirt. Hobble- Lieu This wasn't the only bobble for the
I,"ocals during the frigid evening, for tarly in the third period history re- peated itself"
when,the Owls grabbed the pigskin again at the
same,spot. Once more it was a 20 yard tally with Harrington scoring a short time there- :ifter. In both cases Gillman
made,the place kicks for the extra jxiints.
The,"vi-itors threatened two other :imes during the game, being held at he ."">> in the first quarter, and having two successive scoring"
plays,called back in the final stanza because oi |)ena!tiei.
The,
huge,
Temple,
forward,wall I):ued the way.
Only,in the fading ninuted did
the,
Lanemen,"threaten when they drove to the Temple 1, ;iien to hear the final buzzer sound ' he finish of the season. Bucknell Frosh 0 0 0 Tomple Frosh 7 0 7"
0--,0
0--14,seniors
"Tonawanda,",
N.,"Y.; Bill Franke. Mil- burn,"
N.,J.;
Walt,"Hall. Springfield; Dick Hetsko. Rutherford,"
N.,"J.; Rich- aid Johnson. Haddonfield,"
N.,"J.; Bill Kiely,"
W.,"Long Branch,"
N.,"J.; Chester Leach,"
Lewisburg;,
Doug,Light Had- donfield. N. J.;
Jack,".Maeby. Balti- more; Andy Stabler, Montoursville;"
Bill,Szabo. Phi)enixville;
and,Bill Wrabley. Pittsburgh. BiHons Favored
The,battle with the Blue
Hens,will be the season's finale for both team* with the
Orange,"and Blue picked to come out on top. Despite a not too impressive record, th>- Blue and Gold of Coach Bill Mur- ray are well-known as an upset team in the"
East.,Fiied
by,the
play,"of center Fred Schenck, end Jim"
Thomas,"and (juarterback Frank Guthridge, the"
Hens,held a heavily favored Muhlen- berg eleven to a scoreles-< tie. Hens Fly With seventeen  lettermen returning from last year's once defeated squad.
Coach,iMurray has built his
team,on u
combination,
running,
and,passing attack. The single wing
T,"fomiation utilizes the ru ining of last sea>ons dnfensive standout, John De Gasperis, and the passing of halfback Charley Smith."
Excluding,
"Temple,",the
Blue,Hens
have,given the
Herd,
more,"football h,'adache-< than any other grid oppon- ent in the last four"
years.,
Delaware,has turned
back,
the,
Bisons,"three tinies since 194t>. Last vear the Herd bounced back to win, 13- <<."
/,tl(l(tl*MIIIII< IMII<<<<*lll*l**l' -n-yrtF<v-*trr<r*
GIANT,
SENDOFF,Students will stage a giant send-
j,: off for their high-riding
didders,: \
when,"the Bisons board the bus in : i front of Chefs at 1:00 for the trip : : to Delaware, it was announced this = :"
week,"by Bob VVo<)lhou.se, pre.sident"
j,: of the Booster
Club.,: I Cheer leaders and band music : j will lead
them.,: I
Turn,out. Support your team! =
J,* 7-i<<<ti<<*it<itil(l*ilil<<iil<<ilillli*llll<<ttlllllllttflll- ilMMIIIIIIIIIIIIiii
Ostendarp,
Comes,
Into,
Own,
With,
Long,
TD,
Sprint,
For,
Giantx,Little
Jim,
"Ostendarp,",
last,"year- halfback sensation, now with the"
New,"York Giants of the National Football League, has finally come into his own! In"
Sundays,".^1-21 rout of the Chi- f ago Cardinals,"
Smokey,
scored,his
j,#irs' loii.hdown in the Gianl uniform as he traveled 21
yards,
around,en-i from
T,formation to tally late in the fourth period.
Up,to this time he had been used ) run back punts. #m w*w- <<< ir^
.^,
^,"Aex Luplicki had thinus just about under control at this point but the man in Ire striped shirt saw something off sides. That's Ihi- Bison-s"" high kicking"
Mason,in the background.
1,
OUT,
OF,
THE,
MAILBAG,
November,"11, 1950"
I,"'car Sir: Would you please send me thd j)hot.)graphs of your football s(iuad. If there is any fee,"
I,"will illadly send a check. On .Nov. 10, your"
team,stopped
M,Norristown. Just
by,chance
I,happened to meet one of the play (IS. The trouble is
I,don't
know,"hi.>^. name. So please, if you can, I nd the pictures with their names 1 1 is very important and"
I,would ipprrciate it very much. Thank you.
A,"Bison Admirer, Bridgeport, Pa."
I,mm!
Now,"just how important is this, Miss Ah - - -"
Demies,
Take,
X-Country,
To,
Lead,
In,
Trophy,
Race,
CROSS,
COUNTRY,Delta
Sigma,.scored a
smashing,vic- t >ry in taking the Cross
Country,
Cup,on
Tuesday..,
Though,"re<'ords are not available, it is believed that this was the fir.st time"
one,fraternity placed all il.<< men in the first eight positions
and,
won,with a total as low as 19. Re<l
Macauley,finished
1st;,"Frank .Meredith, ;{rd; Art Kearney. 7th; and"
Chuck,"Rogers, 8th; to achieve this sc M-e. Bob Jansson and Chet Parent finished well in support of thi> four- some."
Phi,
Lambda,
"Theta,",
in,"finishing second, had an excellent total that"
would,have
won,
many,
meets.,
They,"took 2nd, 9th, 14th"
and,ITth for 42.
Lambda,Chi Alpha was third with 5- 10-12-22 for 4t*;
Tau,
Kappa,"Kpsilon. fourth, with 4-11-16-24 for 5.5; and"
Sigma,
Alpha,"Epsilon. fifth, with 13- lK-.31-:{2 for"
94.,
The,other score*
were,
KS--,"102,"
TX--,"127,"
KDR--,"17.5,"
PGD--,"187. S-\-- 194,"
SPK--,"234,"
PKP,-- '2J>>. and
SAM--,"263. Individually,"
Red,
.Macauley,h-id little trouble winning the
event.,"H-^ rnii-hed alone in the stadium in 2C:,52. His time clipped ^4 seconds off last year's record and only fell 23 sec )nds shy of the all time record."
Walt,".Mc- Connell,"
"PI.T,",defending champion .and well
known,for his all
around,"track ability, took second place. Meredith was third medalist."
The,"(tthers in the first ten, not al- ready mentioned, were:"
Ed,".Mighell,"
IKK.,1th;
Chuk,Mercer.
"LCA,",5th;
Sandy,
"Schaumberg,",
"SX,",flth; Bob Little.
PLT.,"!)lh; and Bill Gingerich,"
"LCA,",10th. (Continued on pagt S.)
THE,
PHILADELPHIA,
STORY,
by,
Will,
Jackson,It all
happened,
on,
Armistice,
"Day,",
1950!,
Our,
story,
begins,
in,
the,
upper,left
hand,
corner.,
A,
packed,
root-,ing section
of,
Bucknellians,
awaited,
the,
start,of
the,
Old,
Shoe,
Trophy,
classic,
in,
Temple,
Stadium.,
Some,
of,
them,
were,
smiling,
"confidently,",
some,
wer,
getting,
"restless,",
some,
were,
looking,
passively,
over,
at,
the,
Temple,
"stands,",
some,
were,
just,
looking,
around.,
To,
the,
"right,",
the,
Bison,
Band,
solemnly,
paraded,
through,
the,
streets,
of,
North,
Philadelphia.,
Their,
step,
was,
short,
and,
curt.,
They,
weren't,
the,
kind,to
celebrate,
before,
the,
final,
score,
shone,
on,
the,
elec-,tric scoreboard.
They,
remembered,
their,
half-time,
enthusiasm,last
"year,",
and,
how,
they,left
Temple,
Stadium,
with,
a,
feeling,
of,
frustration.,
Now,
the,
whistle,
blew.,
In,a
matter,
of,
minutes,
everyone,
in,
the,
stadium,
knew,
that,
the,
Thundering,
Herd,
was,
on,
the,
march.,
They,
knew,
that,
this,
year,
would,
be,
"different,",
that,
the,
Bisons,
were,
out,for
blood.,
Even,
the,
cheerleaders,
added,
more,
jest,
to,
their,
leaps,
in,
the,air.
The,
spirit,
was,
there.,
"Below,",
on,
the,
"right,",
an,
over-confident,
Temple,
fraternity,
drove,its
Homecoming,
Float,
around,
the,
city,
campus.,
They,
were,
so,
sure,
that,
the,
Big,
City,
Boys,
were,
going,
to,
win,
that,
they,
didn't,
bother,io
^o,
over,to
the,
stadium.,
They,
were,
too,
interested,
watching,
their,girl
friends,
"""Freeze",
Them,
"Out"".",
Little,
did,
they,
know!,
The,
game,
was,
hard.,
But,
the,
Bisons,
were,
harder.,
The,
jubilant,
"fans,",
below,"left,"
were,
out,
on,
the,field
tearing,
down,
the,
goal,
posts,
be-,fore the final
whistle,
had,
blown.,
There,
wasn't,
much,
the,
bewildered,
Templars,
could,
do,
about,it
either.,
A,
few,
of,
them,
half-heartedly,
ran,
over,
to,
the,
scene,
of,
the,
crime,
and,
started,
tugging,
away,
against,
the,
"""civilian""",
Herd.,
Their,
efforts,
were,
as,
successful,
as,
were,
their,
big,
brothers,
on,
the,
gridiron.,
The,
men,
who,
tore,
down,
the,
posts,
were,a
study,
in,
psychology.,
Notice,
the,
determined,
look,
on,
some,
"faces,",
the,
scorn,
on,
"others,",
the,
happy,
smiles,
on,
"more,",
and,
the,
proud,
look,
on,
the,
two,
"""Guards"".",
And,
each,
had,
an,
arm,
securely,
wrapped,
around,
the,
symbolic,
wood.,
When,
Bison,
fans,
returned,
home,
they,
passed,
the,
familiar,
store,
on,
the,
left.,
The,
score,
was,
"there,",
on,
"top,",
and,it
looked,
good.,
It,
was,a r?al
"victory,",
and,
those,
who,
saw,it
knew,
that,
twenty,
years,
from,
now,
they,
would,
be,
telling,it
to,
the,
"awed,",
young,
Bucknellians,
gathered,
around,
them,
at,
Homecoming.,
1970.,
BUCKNELL,
35,"/#-^^mO^M.-^. ,<<;. oi/.r:-*:; .!>>.# 7i''..;!''L-HV*i"
TEMPLE,
I,"^#. >>,'."
"THURSDAY,",
NOVKMBER,"U), 1950."
THE,
"BUCKNELLIAN,",
BUCKNELL,
"UNIVERSITY,",
"LEWISBURG,",
PENNA.,
PACE,
SEVFN,
^ACE,
SIX,
THE,
BITKXELUAN.,
Bl'CKNELL,
"UNIVERSITY,",
"LEWISBURG,",
PENNA.,
"THURSDAY,",
NOVEMBER,"10, 1950. *********<ii*i**i>>********'*********i*******i*i**< lillllXlilli' itlMtlMIMttllMIIMIIIMtltllllllllllMMIItMl >IIIIIIIIIIIIIIMIIIItlllll>"
/,
W,
Slightly,
Personal,"V<<M * m.M Ill"""" "" **"
SEEN,at the
TEMPLE,
GAME,"Doltie Varni,"
Marianne,"Ktenninger '49, Trudy Knutzen,"
Namy,"Wolfinger, Scotty Hicks, Mini Esslinger, Natalie"
^,"Issacs, Ted Stark,"
Stump,"Campbell,"
Janet,"Geller, Jan Wilt, Dotti Mase- iner,"
PeKRV,"Smith '50, Ksther Harar, (*x-'53."
Chuck,"Mer- ter, Don Anderson,"
Amy,
Jo,
"Abrams,",
Nancy,
"Sage,",Jim
"McQuilken,",Betts
"Houser,",Bill Dav-
Edwards,"enport ex '51, Joan Lafferandre,"
Jim,
"Thome,","Pat White,"
Kd,Fusia.
Maxine,"Bishop,"
Chink,"La- vin, Joan Sparrell, Jim"
"Chambers,","Lee Craig, Lena Garro, Lee McClosky,"
Ray,
Mench,"'50, Cliff Gross '49,"
Nancy,"Car- ter, Chris Riley,"
Jim,"Stanton, Mari- anne Colvjlle, Ken Kennedy, Bill Wai- bel, Paul Jacques, Milt Jacques,"
Drew,"Nichols,"
Nancy,Hitchcock '50.
Lee,
Chandler,"'50, Charlie Swope,"
Inky,
Latham,"'50,"
Diane,"Stott, Jack Robeson. Mr. and Mrs. Dick"
La,"Rue,"
Jack,
Luughead,"'49,"
Dick,"Morrison, Bobby Hooven '50, Bobbie Williamson, Jack Jefferson '50, Syd"
Anderson,"'50,"
Ed,
McComsey.,Joan
"Myers,",Mr. and
Mrs.,
George,
"Noron,",
Tony,"Jackson,"
Larry,
"Roseman,",
Jack,"Henderson, George Brokaw, Bobby Jones '49, Jack Purnell '50, Jim Clitter, Ruth Siegert, Alice"
and,Pete
"Weidenbacher,","Herb Zearfoss, .Nancy Houston,"
W,"Hege- lein ex-'51, Ellie and"
Bucky,
Buchanan,"'49, Bill Frazer, Lois Farrington."
'Woody',
"Woodward,",
Rip,"Kelchner, *Smokey' Ostendarp '50, Don Rickard, Elaine Grove '50, Jack"
Hanim.,"IJetsy Ernst,"
Jim,"Farquhar, Art"
Raynnr,"'50, Nick Schloeder, Steve Sotield."
Bobby,
Snyder.,
Claire,"Vogelson,"
Sue,"Wil- liams, Dick Gessner '50, Dick Talbot,"
Hank,"Frey, Bob Rosenberg. Pat Mc- Allister, Paul Watkins, l!ud Pearson, Tinker Partridge. June Rodan. Bobbie"
"Ingram,",Barbie
"James,",".'>hirley Per- kins, Jan Crider, Betty Krebs, Connie"
Young.,"Joan Graham. Marcia Griest. it*iiltiiiit<<iit<<laiiliitiiii<<<<iliilliiiilll<<*ii*tiittilitiiiiiii*iiiitii**i*,i<<."
Joan,"Jenkinson,"
